title,price,tikinow,freeship,reviews,product_id,link,rating_value,image url,badge under price,discount percentage,installment,free gifts,dis_percentage
Điện Thoại iPhone 11 128GB  - Hàng Nhập Khẩu,16800000,No,Yes,34,2692455386181,https://tiki.vn/dien-thoai-iphone-11-128gb-hang-nhap-khau-p33996665.html?src=ss-organic,4.8,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,,Yes,No,33
Điện Thoại OPPO RENO 3 Pro (8GB/256GB) - Hàng Chính Hãng,6990000,Yes,No,30,5450410602052,https://tiki.vn/dien-thoai-oppo-reno-3-pro-8gb-256gb-hang-chinh-hang-p54028954.html?src=ss-organic,4.6,https://salt.tikicdn.com/cache/280x280/ts/product/34/b8/e7/0377d91e4e30c48bdd1577ba128ca3be.jpg,Yes,,Yes,No,53
Điện Thoại Realme C15 (4GB/64G) - Hàng Chính Hãng,3390000,Yes,No,24,4580080144529,https://tiki.vn/dien-thoai-realme-c15-4gb-64g-hang-chinh-hang-p73174156.html?src=ss-organic,4.6,https://salt.tikicdn.com/cache/280x280/ts/product/59/ec/01/dcdc5f21defb3e18d6cf43833cd0e92d.jpg,No,,Yes,No,19
AdMáy đọc sách All-new Kindle Kids Edition - Hàng nhập khẩu,2650000,No,No,No,9402697915017,https://tiki.vn/may-doc-sach-all-new-kindle-kids-edition-hang-nhap-khau-p67081292.html?spid=67081296&src=ss-ads,0,https://salt.tikicdn.com/cache/280x280/ts/product/51/26/9b/2880b4b2688a2c263e576b0b81f81e09.jpg,No,,No,No,26
Điện Thoại Samsung Galaxy Note 20 Ultra (8GB/256GB) - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,20090000,No,Yes,5,5463004312770,https://tiki.vn/dien-thoai-samsung-galaxy-note-20-ultra-256gb-8gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p62269749.html?src=ss-organic,4.6,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,33
Điện thoại Xiaomi Redmi Note 9 (3GB/64GB) - Hàng Chính Hãng,3290000,Yes,No,179,4463341821585,https://tiki.vn/dien-thoai-xiaomi-redmi-note-9-3gb-64gb-hang-chinh-hang-p55584843.html?src=ss-organic,4.5,https://salt.tikicdn.com/cache/280x280/ts/product/c3/9d/ce/2f2cf3e1bf16b2a2a482641dca62fe73.png,Yes,,No,No,18
Điện Thoại iPhone 11 Pro 64GB - Hàng Nhập Khẩu ,22400000,No,Yes,10,8350066662257,https://tiki.vn/dien-thoai-iphone-11-pro-64gb-hang-nhap-khau-p33815238.html?src=ss-organic,4.8,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,32
Điện Thoại iPhone 12 Mini 128GB - Hàng Chính Hãng,19700000,No,Yes,2,7220544168629,https://tiki.vn/dien-thoai-iphone-12-mini-128gb-hang-chinh-hang-p71201344.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,18
Điện Thoại Nokia 3.4 - Hàng Chính Hãng,2790000,No,No,1,4188142339359,https://tiki.vn/dien-thoai-nokia-3-4-hang-chinh-hang-p73510754.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/48/22/7c/0ddf107a81ccf15f9e2d27ba67e25d6b.jpg,No,,No,No,24
Điện Thoại Xiaomi Redmi Note 10 (4GB/64GB) - Hàng Chính Hãng,4234700,Yes,No,4,1323368585132,https://tiki.vn/dien-thoai-xiaomi-redmi-note-10-4gb-64gb-hang-chinh-hang-p85042408.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/08/52/3b/f1654b16b82e9a6a9d31a900489a49db.jpg,No,,Yes,No,10
Điện Thoại OPPO Reno 2 (8GB/256GB) - Hàng Chính Hãng,7790000,Yes,No,17,8522801881999,https://tiki.vn/dien-thoai-oppo-reno-2-hang-chinh-hang-p35729879.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/c4/cf/e7/7d93f397d479304c844806bd99849d01.jpg,Yes,,Yes,No,48
Điện Thoại Samsung Galaxy A02s (4GB/64GB) -  ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,3290000,Yes,No,12,7614261851092,https://tiki.vn/dien-thoai-samsung-galaxy-a02s-4gb-64gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p75321775.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/3a/3c/44/cc38eecfd1eb86b6b7dcb8d10796181e.jpg,No,,No,No,21
Điện Thoại Samsung Galaxy A51 (6GB/128GB) - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,6080000,Yes,Yes,4,1325135686486,https://tiki.vn/dien-thoai-samsung-galaxy-a51-6gb-128gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p45695395.html?src=ss-organic,5,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,24
iPad Air 10.9 Wi-Fi 256GB New 2020 - Hàng Chính Hãng,18650000,Yes,No,55,4852946248819,https://tiki.vn/ipad-air-10-9-wi-fi-256gb-new-2020-hang-chinh-hang-p68174420.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/e4/75/d1/964aa6876cdf55d3ce9ad8b315fca8e7.jpg,No,,Yes,No,15
Điện Thoại iPhone SE 256G ( 2020) - Hàng Nhập Khẩu,12200000,No,Yes,15,6139268385605,https://tiki.vn/dien-thoai-iphone-se-256g-2020-hang-nhap-khau-p53515396.html?src=ss-organic,5,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,30
Điện Thoại iPhone 12 Pro Max 512GB - Hàng Chính Hãng,37990000,Yes,Yes,32,8958561338518,https://tiki.vn/dien-thoai-iphone-12-pro-max-512gb-hang-chinh-hang-p71197208.html?src=ss-organic,4.8,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,14
Điện thoại Xiaomi Redmi Note 9 (4GB/128GB) - Hàng chính hãng,4290000,Yes,Yes,16,9133223285662,https://tiki.vn/dien-thoai-xiaomi-redmi-note-9-4gb-128gb-hang-chinh-hang-p55248506.html?src=ss-organic,4.8,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,14
Điện Thoại Vivo Y20 (4GB/64GB) - Hàng Chính Hãng,3590000,No,No,No,2470420511871,https://tiki.vn/dien-thoai-vivo-y20-4gb-64gb-hang-chinh-hang-p70765398.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/6a/17/c0/8db3ee8cbec1258c3cd682b089ce5c8c.jpg,No,,No,No,10
Điện Thoại OPPO RENO 4 (8GB/128GB) - Hàng Chính Hãng,6650000,Yes,No,81,9452783090197,https://tiki.vn/dien-thoai-oppo-reno-4-8gb-128gb-hang-chinh-hang-p58437155.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/a9/51/ae/efe90af6caad60e6666ea31b8173a31c.jpg,No,,Yes,No,26
iPad 10.2 Inch WiFi 32GB (Gen 8) New 2020 - Hàng  Chính Hãng,8790000,Yes,No,456,5542679073459,https://tiki.vn/ipad-10-2-inch-wifi-32gb-gen-8-new-2020-hang-chinh-hang-p67707109.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/2e/c7/85/1f62f17c11d1e475143ee8e6c23fd555.jpg,No,,Yes,No,20
Điện Thoại Vsmart Star 5 (3GB/32GB) - Hàng Chính Hãng,2649000,No,No,No,9047509859306,https://tiki.vn/dien-thoai-vsmart-star-5-3gb-32gb-hang-chinh-hang-p85255906.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/67/49/ef/f6ac7c4c1d3f40a0111e81d0b08d5acc.jpg,No,,No,No,2
Điện Thoại Samsung Galaxy A31 (6GB/128GB) - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,4990000,Yes,No,6,3607596405553,https://tiki.vn/dien-thoai-samsung-galaxy-a31-6gb-128gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p54711313.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/d4/a3/d5/111941d63aaffd468854f4b166ca89b9.jpg,No,,Yes,No,23
Điện Thoại Samsung Galaxy A72 (8GB/256GB) - Hàng Chính Hãng,10990000,Yes,No,No,5864360345274,https://tiki.vn/dien-thoai-samsung-galaxy-a72-8gb-256gb-hang-chinh-hang-p83470267.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/28/49/6c/209e20d96d5baaa296fc025bd07d6471.jpg,No,,Yes,No,4
Điện Thoại Realme 6I (4GB/128GB) - Hàng Chính Hãng ,3850000,Yes,No,29,6407611026254,https://tiki.vn/dien-thoai-realme-6i-4gb-128g-hang-chinh-hang-p54058645.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/06/d4/f1/5084634b07e9670de72ef4d812360db9.jpg,No,,Yes,No,23
Điện Thoại Nokia 6300 4G - Hàng Chính Hãng,1100000,Yes,No,65,4646373877724,https://tiki.vn/dien-thoai-nokia-6300-4g-hang-chinh-hang-p72888793.html?src=ss-organic,4.5,https://salt.tikicdn.com/cache/280x280/ts/product/1f/e0/8f/9e5d6a53ba9437ad78342d41ebc2685d.jpg,No,,No,No,15
Máy đọc sách Kindle PaperWhite Gen 4 (10th) - Bản 8GB - Hàng chính hãng,3045000,No,No,28,1902845406445,https://tiki.vn/may-doc-sach-kindle-paperwhite-gen-4-10th-ban-8gb-2019-hang-chinh-hang-p6597807.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/be/f2/ba/f7cacd4da64139b88acb667612d814ba.jpg,No,,Yes,No,24
Máy Đọc Sách All New Kindle 2019 (10th) – Hàng Chính Hãng,2249000,No,No,63,8455226866763,https://tiki.vn/may-doc-sach-all-new-kindle-2019-10th-hang-chinh-hang-p14507169.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/41/e1/79/f4541de59d4c16cfd2d37797909540b2.jpg,Yes,,No,No,25
Điện Thoại Nokia 215 4G - Hàng Chính Hãng,695000,No,No,No,6955161864081,https://tiki.vn/dien-thoai-nokia-215-4g-hang-chinh-hang-p72882726.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/04/b7/c8/f8eb85dbd2eb43e173fe01700284d125.png,No,,No,No,7
Điện thoại Vsmart Star 4 (3GB/32GB) - Hàng Chính Hãng,2090000,No,No,17,1884549142334,https://tiki.vn/dien-thoai-vsmart-star-4-3gb-32gb-hang-chinh-hang-p59043365.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/14/50/80/afc6231938e536048c251fab5033f748.jpg,Yes,,No,No,9
Điện thoại Vsmart Aris Pro (8GB/128GB) - Hàng chính hãng,7990000,Yes,No,1,4049225099013,https://tiki.vn/dien-thoai-vsmart-aris-pro-8gb-128gb-hang-chinh-hang-p68165482.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/ac/82/06/f1ec1b4ad34cc6cb1b21e50b81a90917.jpg,No,,No,No,20
Máy Tính Bảng Samsung Galaxy Tab S6 Lite (SM-P615N) - Hàng Chính Hãng,8750000,No,No,10,5023901293505,https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-s6-lite-sm-p615n-hang-chinh-hang-p53654257.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/d1/e5/30/293c86afbc9494950fd6ada93bb330b5.jpg,Yes,,Yes,No,12
Điện Thoại OPPO A9 2020 (8GB/128GB) - Hàng Chính Hãng,4690000,Yes,No,71,5903118724903,https://tiki.vn/dien-thoai-oppo-a9-2020-128g-8gb-hang-chinh-hang-p31276832.html?src=ss-organic,4.5,https://salt.tikicdn.com/cache/280x280/ts/product/5c/63/67/aad7c2586211ce63030180629e89f743.jpg,No,,Yes,No,41
Điện thoại Huawei P40 Pro (8GB/256GB) - Hàng Phân Phối Chính Hãng,19990000,Yes,No,1,5010098118186,https://tiki.vn/dien-thoai-huawei-p40-pro-8gb-256gb-hang-phan-phoi-chinh-hang-p74556870.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/da/5d/a1/743dfc6ee720fd332ef15787801a091c.jpg,No,,Yes,No,17
Điện Thoại Xiaomi Redmi Note 10 (6GB/128GB) - Hàng Chính Hãng,4940000,No,No,No,9550380765962,https://tiki.vn/dien-thoai-xiaomi-redmi-note-10-6gb-128gb-hang-chinh-hang-p84709895.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/63/02/c2/3643234181545ec3c168f5e86e2c429a.png,No,,No,No,10
Điện Thoại Xiaomi Mi 10T Pro 5G - Hàng Chính Hãng,11990000,No,No,No,4311098218458,https://tiki.vn/dien-thoai-xiaomi-mi-10t-pro-5g-hang-chinh-hang-p71095046.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/50/3e/bc/39da4a76326c4b3891ecc3869371ff0f.png,No,,No,No,0
Điện Thoại Xiaomi Redmi 9T - Hàng Chính Hãng,3790000,Yes,No,5,2805279606056,https://tiki.vn/dien-thoai-xiaomi-redmi-9t-hang-chinh-hang-p76206341.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/19/f6/05/a78c0baecc0966ff5039022b0ca6faa2.png,No,,No,No,5
Điện Thoại Oppo A52 2020 (6GB/128GB) - Hàng Chính Hãng,4790000,Yes,No,71,2187239807353,https://tiki.vn/dien-thoai-oppo-a52-2020-6gb-128gb-hang-chinh-hang-p66425192.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/8a/ba/73/135f67b63e810b7f0adc48f604cbaea6.jpg,Yes,,Yes,No,20
Điện thoại Vsmart Aris (6GB/64GB) - Hàng Chính Hãng,5889000,No,No,No,2270682757167,https://tiki.vn/dien-thoai-vsmart-aris-6gb-64gb-hang-chinh-hang-p68165397.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/87/dc/e0/f0d649b9a7457fb2db3f363105b4a1f8.jpg,No,,No,No,16
Máy Tính Bảng Samsung Galaxy Tab A7 (3GB/64GB) SM-T505 ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,6390000,No,No,21,7811176834350,https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a7-3gb-64gb-sm-t505-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p74034401.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/38/fb/93/3116b5c745be5e48f6492186d7f0d58a.jpg,No,,Yes,No,20
Điện Thoại Oppo A15 (3GB/32G) - Hàng Chính Hãng,3190000,Yes,No,6,1373808631769,https://tiki.vn/dien-thoai-oppo-a15-3gb-32g-hang-chinh-hang-p74492306.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/08/3d/ea/0c9b3ca6e122bc71a89268e19e7e9e82.jpg,No,,Yes,No,9
Điện Thoại Vivo V20 SE (8GB/128GB) - Hàng Chính Hãng,6309600,Yes,No,No,2772265876390,https://tiki.vn/dien-thoai-vivo-v20-se-8gb-128gb-hang-chinh-hang-p73682812.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/ff/0a/ec/cb479a09ae67f2c44e865e5d7bfc1f20.jpg,No,,No,No,12
Điện Thoại Vivo Y20s (6GB/128GB) - Hàng Chính Hãng,4390000,No,No,No,3811909606852,https://tiki.vn/dien-thoai-vivo-y20s-6gb-128gb-hang-chinh-hang-p70765393.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/fa/30/65/c6ab1ff12272aec1e3a4d1ead3eb56b8.jpg,No,,No,No,12
Điện Thoại Samsung Galaxy S21 Ultra 5G (12GB/128GB) - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ -  Hàng Chính Hãng ,21690000,No,No,No,2458747100618,https://tiki.vn/dien-thoai-samsung-galaxy-s21-ultra-5g-12gb-128gb-da-kich-hoat-bao-hanh-dien-tu-hang-chinh-hang-p77117341.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/7f/10/73/2a0fe150d3686d94cea485c75ed340aa.jpg,No,,No,No,30
Điện Thoại iPhone 11 Pro 256GB - Hàng Nhập Khẩu ,25700000,No,Yes,13,5413554992854,https://tiki.vn/dien-thoai-iphone-11-pro-256gb-hang-nhap-khau-p33802447.html?src=ss-organic,4.6,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,31
iPad Air 10.5 Wi-Fi 256GB New 2019 - Hàng Chính Hãng,14990000,Yes,No,5,5338091803398,https://tiki.vn/ipad-air-10-5-wi-fi-256gb-new-2019-hang-chinh-hang-p74558974.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/90/5b/a7/e60fa5670e7c272ebe41c6a9909b9379.jpg,Yes,,Yes,No,12
Điện thoại Vsmart Joy 4 (4GB/64GB)- Hàng chính hãng-màu xanh ngọc lam,3270000,No,No,6,4610714352225,https://tiki.vn/dien-thoai-vsmart-joy-4-4gb-64gb-hang-chinh-hang-mau-xanh-ngoc-lam-p71082242.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/28/7d/2b/18bc1ae47f6baebc37e979cf37ae7f85.png,No,,No,No,9
Điện Thoại Di Động GSM ZONO N8110 1.8inch – Hàng Nhập Khẩu,149000,Yes,No,57,6241265667506,https://tiki.vn/dien-thoai-di-dong-gsm-zono-n8110-1-8inch-hang-nhap-khau-p3666899.html?src=ss-organic,3.9,https://salt.tikicdn.com/cache/280x280/ts/product/83/d2/f7/1d1c2828ba8a4f130ab4e394da551284.jpg,No,,No,No,55
Máy tính bảng HUAWEI MatePad T 10s - Hàng Phân Phối Chính Hãng,5290000,Yes,No,3,4277124840652,https://tiki.vn/may-tinh-bang-huawei-matepad-t-10s-hang-phan-phoi-chinh-hang-p75321722.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/6e/f2/c4/02f2ff370fb7359e1b22ccf0267612d4.jpg,No,,Yes,No,4
Điện thoại Realme C20 (2GB/32GB)- Hàng chính hãng,2390000,Yes,No,2,9147077208388,https://tiki.vn/dien-thoai-realme-c20-2gb-32gb-hang-chinh-hang-p76589453.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/30/52/10/3ae18c87c99e78375218e679a71b2c18.jpg,No,,No,No,11
Điện thoại Masstel Izi 112 - Hàng chính hãng,180000,Yes,No,40,1375322681046,https://tiki.vn/dien-thoai-masstel-izi-112-hang-chinh-hang-p22052301.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/ts/product/5e/35/a9/04a193c9df85d0b0ec97d757fd26484f.png,Yes,,No,No,38
"Máy Tính Bảng Samsung Galaxy Tab A8 8"" T295 - Đã Kích Hoạt Bảo Hành - Hàng Chính Hãng",3090000,Yes,Yes,14,2906787913268,https://tiki.vn/may-tinh-bang-samsung-galaxy-tab-a8-8-t295-2019-da-kich-hoat-bao-hanh-hang-chinh-hang-p23258088.html?src=ss-organic,4.6,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,16
Máy đọc sách All New Kindle Bản đặc biệt 8GB - Hàng nhập khẩu,2249000,Yes,No,31,1482601797784,https://tiki.vn/may-doc-sach-all-new-kindle-ban-dac-biet-8gb-hang-nhap-khau-p66773643.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/8b/d5/ff/8b8ab913d1f347396e5bfcb0fc336b74.jpg,Yes,,No,No,29
Máy đọc sách Onyx Boox Poke 3 - Hàng Chính Hãng,4990000,No,Yes,2,4244833932227,https://tiki.vn/may-doc-sach-onyx-boox-poke-3-hang-chinh-hang-p76798064.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,17
iPad 10.2 Inch WiFi 32GB New 2019 - Hàng Nhập Khẩu Chính Hãng,9990000,No,No,No,2400896275908,https://tiki.vn/ipad-10-2-inch-wifi-32gb-new-2019-hang-nhap-khau-chinh-hang-p32648365.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/d2/a3/ec/8c8d00ee9e7d66bd438509780fa9dc8f.jpg,Yes,,Yes,No,0
Điện Thoại Masstel IZI 300 - Hàng Chính Hãng,345000,No,No,No,8352138679149,https://tiki.vn/dien-thoai-masstel-izi-300-hang-chinh-hang-p35527589.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/89/92/b9/1fc66ac4c27de36c3caae281e11dab23.jpg,Yes,,No,No,30
Điện Thoại iPhone 12 Pro 512GB - Hàng Chính Hãng,32490000,Yes,Yes,15,5635796433388,https://tiki.vn/dien-thoai-iphone-12-pro-512gb-hang-chinh-hang-p71201194.html?src=ss-organic,5,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,Yes,,Yes,No,21
Điện Thoại Samsung Galaxy A52 (8GB/128GB) - Hàng Chính Hãng,8640000,No,No,No,4445715165755,https://tiki.vn/dien-thoai-samsung-galaxy-a52-8gb-128gb-hang-chinh-hang-p83368040.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/e6/a1/ca/46747d2f49745a53d3e841505852ed29.png,No,,No,No,7
iPad Pro 11 inch (2020) 128GB Wifi Cellular  - Hàng  Chính Hãng,23990000,Yes,No,1,6669924204747,https://tiki.vn/ipad-pro-11-inch-2020-128gb-wifi-cellular-hang-chinh-hang-p76307576.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/89/3c/7d/9f7bcbdecd3c7f8430d8d1e6a0e6c7cd.jpg,No,,Yes,No,11
Điện Thoại Oppo A31 2020 (6GB/128GB) - Hàng Chính Hãng,3950000,Yes,No,31,9464757387110,https://tiki.vn/dien-thoai-oppo-a31-2020-6gb-128gb-hang-chinh-hang-p52400151.html?src=ss-organic,4.5,https://salt.tikicdn.com/cache/280x280/ts/product/f4/11/b4/3f1f832946ddd71ce8f2abe277e8fedf.jpg,Yes,,Yes,No,25
Máy Tính Bảng Mobell Tab 7S (8GB) - Hàng Chính Hãng,979000,No,No,6,4800821149416,https://tiki.vn/may-tinh-bang-mobell-tab-7s-8gb-hang-chinh-hang-p625684.html?src=ss-organic,4.8,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u4064.d20170426.t115242.448874.jpg,No,,No,No,51
Máy Tính Bảng Kindle Fire HD10(9th) 32GB (2019) - Hàng Nhập Khẩu - Balck,3450000,No,No,No,2889881667360,https://tiki.vn/may-tinh-bang-kindle-fire-hd10-9th-32gb-2019-hang-nhap-khau-balck-p58245791.html?src=ss-organic,0,https://salt.tikicdn.com/cache/280x280/ts/product/c1/09/a6/d5d4cf143c7e8b7faffaf937f3f003df.jpg,No,,Yes,No,16
Điện Thoại Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,242900,No,No,41,1430661763799,https://tiki.vn/dien-thoai-ban-panasonic-kx-ts500mx-hang-chinh-hang-p11213994.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/35/43/37/5d0406c34b5bb69dbbcbb313a9dc7089.jpg,No,,No,No,46
Điện thoại Masstel IZI 230,275000,Yes,No,36,5593275527945,https://tiki.vn/dien-thoai-masstel-izi-230-p73280676.html?src=ss-organic,4.5,https://salt.tikicdn.com/cache/280x280/ts/product/c9/1a/3b/4441b25ab41424bc13bdf64471966a17.jpg,Yes,,No,No,21
Điện Thoại iPhone 12 Mini 256GB - Hàng Chính Hãng,23000000,No,Yes,No,8013793475155,https://tiki.vn/dien-thoai-iphone-12-mini-hang-chinh-hang-p70766384.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,12
Điện Thoại Di Động GSM ZONO N8110 2.4inch – Hàng Nhập Khẩu - Vàng,209000,Yes,No,22,2275339640632,https://tiki.vn/dien-thoai-di-dong-gsm-zono-n8110-2-4inch-hang-nhap-khau-vang-p75453884.html?src=ss-organic,4.3,https://salt.tikicdn.com/cache/280x280/ts/product/2d/c1/61/0d6e02395e388efd5960d48eb3a36e3a.jpg,No,,No,No,40
Điện Thoại Realme C17 (6GB/128GB) - Hàng Chính Hãng,4790000,Yes,No,3,5403800447740,https://tiki.vn/dien-thoai-realme-c17-6gb-128gb-hang-chinh-hang-p73547373.html?src=ss-organic,5,https://salt.tikicdn.com/cache/280x280/ts/product/99/ae/8b/6b67bc0a3b9af5293e22b45ce7851ea2.jpg,No,,Yes,No,9
iPad Pro 11 inch Wifi 2020 - Hàng Nhập Khẩu ,22500000,No,Yes,23,1977339117442,https://tiki.vn/ipad-pro-11-inch-wifi-2020-hang-nhap-khau-p52675312.html?src=ss-organic,4.7,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,6
Điện thoại Energizer Power Max P20 kiêm sạc dự phòng - Hàng chính hãng,590000,Yes,No,20,5667446588544,https://tiki.vn/dien-thoai-energizer-power-max-p20-kiem-sac-du-phong-hang-chinh-hang-p54637084.html?src=ss-organic,4,https://salt.tikicdn.com/cache/280x280/ts/product/c8/cb/2a/d52fa4ec54844c260e2906e8c6957a30.jpg,No,,No,No,26
iPad Pro 12.9 inch (2020) Wifi - Hàng Nhập Khẩu,25100000,No,Yes,14,2105252257610,https://tiki.vn/ipad-pro-12-9-inch-2020-wifi-hang-nhap-khau-p52675635.html?src=ss-organic,4.9,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,Yes,No,10
Điện Thoại Samsung Galaxy A10s (32GB/2GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử,2690000,No,Yes,No,1969414273822,https://tiki.vn/dien-thoai-samsung-galaxy-a10s-32gb-2gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p29396058.html?src=ss-organic,0,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,No,,No,No,27
Điện thoại Mobell C106 - Hàng chính hãng,149000,Yes,No,36,3607458012455,https://tiki.vn/dien-thoai-mobell-c106-hang-chinh-hang-p48484050.html?src=ss-organic,4.7,https://salt.tikicdn.com/cache/280x280/ts/product/d2/28/9a/a3e7724b4ba5a881e69c7627f3808094.png,No,,No,No,25
Điện thoại Energizer E20 -Hàng Chính Hãng,650000,Yes,No,21,9030249886906,https://tiki.vn/dien-thoai-energizer-e20-hang-chinh-hang-p54632975.html?src=ss-organic,4.6,https://salt.tikicdn.com/cache/280x280/ts/product/bc/bc/10/92853a3c0b6c9d83183296363691a3a6.jpg,No,,No,No,28
Điện Thoại Nokia 110 Dual Sim (2019) - Hàng Chính Hãng,460000,Yes,No,72,1829059638991,https://tiki.vn/dien-thoai-nokia-110-dual-sim-2019-hang-chinh-hang-p34942635.html?src=ss-organic,4.4,https://salt.tikicdn.com/cache/280x280/ts/product/58/dd/67/3eeb99563bd83231b1c538ea61d691b4.jpg,No,,No,No,54
